code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3263855091334	https://fr.openfoodfacts.org/produit/3263855091334	openfoodfacts-contributors	1487188026	1583590626	Sirop de Thé Pêche		75 cl	Bouteille plastique, fr:Bouchon en plastique	bouteille-plastique,fr-bouchon-en-plastique	Leader Price	leader-price	Boissons, Sirops, Sirops aromatisés, Boissons sans alcool, Sirops de pêche	en:beverages,en:syrups,en:non-alcoholic-beverages,en:flavoured-syrups,en:peach-syrups					en:no-preservatives	en:no-preservatives	EMB 45290	emb-45290		saint-martin-d-abbat-loiret-france	France	Leader Price	France	"Sucre - Sirop de glucose-fructose - eau - jus de pêche à base de concentre 16,9% - acidifiant: acide citrique -  extrait de thé 8 g/l - arôme"								1	en:e330	0			0					4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:peach-syrups	https://static.openfoodfacts.org/images/products/326/385/509/1334/front_fr.21.400.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/front_fr.21.200.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/front_fr.21.400.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/front_fr.21.200.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/ingredients_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/ingredients_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/nutrition_fr.28.400.jpg	https://static.openfoodfacts.org/images/products/326/385/509/1334/nutrition_fr.28.200.jpg		288	1205		2	0																																			73	71										2				1	0.4																																																				
20005009	https://fr.openfoodfacts.org/produit/20005009	sebleouf	1476182951	1583578729	Blended Scotch Whisky		70 cl	Bouteille,Verre	bouteille,verre	Queen Margot	queen-margot	Boissons, Boissons alcoolisées, Alcools forts, Eaux-de-vie, Whiskys, Whisky écossais, Blended whisky, Blend écossais	en:beverages,en:alcoholic-beverages,en:hard-liquors,fr:eaux-de-vie,en:whisky,en:scotch-whisky,fr:blended-whisky,en:blended-scotch-whisky	"Écosse"	ecosse	"Écosse"	ecosse	Déconseillé aux femmes enceintes, IWSC Silver 2016	fr:deconseille-aux-femmes-enceintes,fr:iwsc-silver-2016					Lyon,France	LIDL	Frankreich, en:de	Whisky, colorant : caramel ordinaire.								1	en:e150a	0			0					4		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:blended-scotch-whisky	https://static.openfoodfacts.org/images/products/20005009/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20005009/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20005009/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/20005009/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/20005009/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/20005009/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/20005009/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/20005009/nutrition_fr.5.200.jpg																																																																																																													
26034805	https://fr.openfoodfacts.org/produit/26034805	kiliweb	1491208514	1583507884	Jus de legumes		1l	Brique	brique	Bon et Bio	bon-et-bio	"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Boissons à base de végétaux, Légumes et dérivés, Jus et nectars, en:tomatoes-and-tomato-products, Aliments et boissons à base de légumes, Boissons aux légumes, Boissons sans alcool, Jus de légumes, Jus de tomates, Boissons sans sucre ajouté"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:plant-based-beverages,en:vegetables-based-foods,en:vegetable-based-foods-and-beverages,en:juices-and-nectars,en:tomatoes-and-their-products,en:vegetable-based-beverages,en:non-alcoholic-beverages,en:vegetable-juices,en:tomato-juices,en:unsweetened-beverages					Organic, fr:ab-agriculture-biologique	en:organic,en:eu-organic,en:ab-agriculture-biologique					54000	ALDI	France	"jus de tomates à base de concentré de tomates*** 59%, jus de carottes*** 29%, jus de betterave rouge*** 4,5%, jus de céleri*** 3%, jus de chou*** 3%, sel de mer 0,6%, jus d'ail/de cresson/ de persil*** 0,4%, jus de citron à base de concentré de citron* ***"								0		0			0			-2	b	3	Fruits and vegetables	Vegetables	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:tomato-juices	https://static.openfoodfacts.org/images/products/26034805/front_fr.38.400.jpg	https://static.openfoodfacts.org/images/products/26034805/front_fr.38.200.jpg	https://static.openfoodfacts.org/images/products/26034805/front_fr.38.400.jpg	https://static.openfoodfacts.org/images/products/26034805/front_fr.38.200.jpg	https://static.openfoodfacts.org/images/products/26034805/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/26034805/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/26034805/nutrition_fr.40.400.jpg	https://static.openfoodfacts.org/images/products/26034805/nutrition_fr.40.200.jpg		19	79		0.5	0.1																																			3.3	3.2									0	0.7				0.6	0.24																																												-2								
3080216020440	https://fr.openfoodfacts.org/produit/3080216020440	openfoodfacts-contributors	1518110589	1583507093	Bière sans alcool pur malt		20			Kronenbourg	kronenbourg	Boissons,Boissons sans alcool,Bières sans alcool	en:beverages,en:non-alcoholic-beverages,en:non-alcoholic-beers													France	eau, malt d'orge, malt de blé, arôme naturel, extrait de  malt d'orge, extrait de houblon, colorant : caramel E150c.		en:gluten						1	en:e150c	0			0			5	c	4	Beverages	Unsweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:non-alcoholic-beers	https://static.openfoodfacts.org/images/products/308/021/602/0440/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/308/021/602/0440/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/308/021/602/0440/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/308/021/602/0440/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/308/021/602/0440/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/308/021/602/0440/ingredients_fr.12.200.jpg				25	105		0	0																																			5	0.4										0.3				0	0																																												5								
3273190575062	https://fr.openfoodfacts.org/produit/3273190575062	agamitsudo	1484589851	1583435955	La Bière des Faucheurs		75 cl	Bouteille,Verre	bouteille,verre	La Choulette	la-choulette	Boissons, Boissons alcoolisées, Produits artisanaux, Bières, Alcools artisanaux, Bières françaises, Bières artisanales, Bières blondes	en:beverages,en:alcoholic-beverages,en:artisan-products,en:beers,en:artisanal-spirits,en:french-beers,en:craft-beers,en:lagers			France	france	Bio, Bio européen, FR-BIO-10, AB Agriculture Biologique, Déconseillé aux femmes enceintes      	en:organic,en:eu-organic,en:fr-bio-10,fr:ab-agriculture-biologique,fr:deconseille-aux-femmes-enceintes							France	Contient du malt d'_orge_.	orge	en:gluten						0		0			0					3		Alcoholic beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:french-beers	https://static.openfoodfacts.org/images/products/327/319/057/5062/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/nutrition_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/327/319/057/5062/nutrition_fr.14.200.jpg																																																										7.5																																																			
8411700002614	https://fr.openfoodfacts.org/produit/8411700002614	kiliweb	1534843637	1583431008	Batido de chocolate							Boissons, Boissons édulcorées, Boissons sans alcool	en:beverages,en:artificially-sweetened-beverages,en:non-alcoholic-beverages					Sin lactosa	en:no-lactose							Francia,España																	16	e		Beverages	Artificially sweetened beverages	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:artificially-sweetened-beverages	https://static.openfoodfacts.org/images/products/841/170/000/2614/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/front_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/front_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/nutrition_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/841/170/000/2614/nutrition_fr.20.200.jpg		62	259		1.2	0.8																																			9.5	9.5										3.2				0.18	0.072																																												16								
3124480185112	https://fr.openfoodfacts.org/produit/3124480185112	tacite	1462456304	1583319564	Thé infusé glacé, Thé noir parfum pêche blanche	"Boisson rafraîchissante à l'infusion de thé noir, aromatisée Pêche blanche"	1 L	"bouteille,plastique,Bouteille et bouchon plastique à recycler"	bouteille,plastique,bouteille-et-bouchon-plastique-a-recycler	May Tea	may-tea	"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons sans alcool,Boissons au thé,Thés glacés,Thés glacés saveur pêche,Boissons avec sucre ajouté,The-infuse-glace"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:non-alcoholic-beverages,en:tea-based-beverages,en:iced-teas,en:peach-flavored-iced-teas,en:sweetened-beverages,fr:the-infuse-glace					Peu ou pas de sucre,Peu de sucre,Sans arômes artificiels,Allégé en sucre,Moins 40% de sucre,Point Vert,Sans colorants,Sans conservateurs,Sans édulcorants	en:low-or-no-sugar,en:low-sugar,en:no-artificial-flavors,en:reduced-sugar,en:40-less-sugar,en:green-dot,en:no-colorings,en:no-preservatives,en:without-sweeteners					Courrières,France,Niort	Cora,Leclerc,Magasins U,Delhaize	Belgique,France,La Réunion,Suisse	"infusion de thé noir 94% (eau, infusion intense de thé noir), sucre, jus de pêche à base de concentré 1%, arôme naturel de thé, acidifiants: acide malique et acide citrique, arômes naturels, correcteur d’acidité : citrate de sodium, anti-oxydant: acide ascorbique."					200ml	200		4	en:e296,en:e300,en:e330,en:e331	0			0			7	d	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:peach-flavored-iced-teas	https://static.openfoodfacts.org/images/products/312/448/018/5112/front_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/front_fr.43.200.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/front_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/front_fr.43.200.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/ingredients_fr.45.400.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/ingredients_fr.45.200.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/nutrition_fr.46.400.jpg	https://static.openfoodfacts.org/images/products/312/448/018/5112/nutrition_fr.46.200.jpg		20	84		0	0																																			4.8	4.7										0				0.03	0.012																																						1						7								
3250391676828	https://fr.openfoodfacts.org/produit/3250391676828	kiliweb	1491235764	1583312392  Sirop de menthe BIO	Sirop de menthe issu de l'agriculture biologique	50 cl	"en:Glass bottle,fr:Emballage à recycler dans la poubelle de tri,en:Green dot"	en-glass-bottle,fr-emballage-a-recycler-dans-la-poubelle-de-tri,en-green-dot	Paquito	paquito	Boissons,Sirops,Boissons sans alcool,Sirops aromatisés,Sirops de menthe,Boissons avec sucre ajouté	en:beverages,en:syrups,en:non-alcoholic-beverages,en:flavoured-syrups,en:mint-syrups,en:sweetened-beverages			Britviv France,38920,Crolles,France	britviv-france,38920,crolles,france	Bio	en:organic	EMB 38140	emb-38140		crolles-isere-france	Hautes-Alpes,Laragne,France	Intermarché	France	Sucre de canne** 57,5 %, eau, arôme naturel de menthe.   **Ingédient issu de l'agriculture biologique					20 cl de boisson diluée (1+7)	200		0		0			0			20	e	4	Beverages	Sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:mint-syrups	https://static.openfoodfacts.org/images/products/325/039/167/6828/front_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/front_fr.26.200.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/front_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/front_fr.26.200.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/ingredients_fr.31.400.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/ingredients_fr.31.200.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/nutrition_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/325/039/167/6828/nutrition_fr.23.200.jpg	1275	300	1275		0.5	0.1																																			75	75										0.5				0.04	0.016																																												20								
5411188115496	https://fr.openfoodfacts.org/produit/5411188115496	smias	1491665063	1583269411	Alpro soya no sugar	Boisson au soja avec calcium et vitamines ajoutés	1L	Brique,Carton,Tetra Pak®	brique,carton,tetra-pak	Alpro	alpro	"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Légumineuses et dérivés, Boissons à base de végétaux, Substitut du lait, Boissons végétales, Boissons végétales de légumineuses, Boissons sans alcool, Boissons végétales de soja, Boissons végétales de soja nature"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:plant-based-beverages,en:milk-substitute,en:plant-milks,en:legume-milks,en:non-alcoholic-beverages,en:soy-milks,en:unsweetened-natural-soy-milks					Vegetarian, Gluten-free, Vegan, FSC, FSC-C014047, FSC Mix, High proteins, No added sugar, No GMOs, No lactose, Rich in vegetable protein, en:nutriscore	en:vegetarian,en:gluten-free,en:vegan,en:fsc,en:fsc-c014047,en:fsc-mix,en:high-proteins,en:no-added-sugar,en:no-gmos,en:no-lactose,en:nutriscore,en:rich-in-vegetable-protein					Allemagne		Belgique,France,Allemagne	Jus de soja 99% [eau, fèves de _soja_ sans OGM décortiquées (8,7%)], correcteurs d'acidité (phosphate dipotassique, phosphate monopotassique)	en:soybeans	en:soybeans			100g	100		2	en:e340,en:e340i,en:e340ii	0			0			-2	a	1	Beverages	Plant-based milk substitutes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:unsweetened-natural-soy-milks	https://static.openfoodfacts.org/images/products/541/118/811/5496/front_fr.37.400.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/front_fr.37.200.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/front_fr.37.400.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/front_fr.37.200.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/541/118/811/5496/nutrition_fr.11.200.jpg	138	33	138		1.8	0.3																																			0	0									0.6	3.3				0.07	0.028				7.5e-07					0.00021					3.8e-07							0.12																							-2								
3483981001629	https://fr.openfoodfacts.org/produit/3483981001629	kiliweb	1504805547	1583254310	The Vert Gingembre Citron Vert 20 Infusettes Bio		36 g	sachet,sachets fraîcheurs recyclables	sachet,sachets-fraicheurs-recyclables	Terraetica	terraetica	"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts, Infusions, Boissons sans alcool"	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:green-teas,en:herbal-teas,en:non-alcoholic-beverages	équitable et biologique	equitable-et-biologique			Organic, en:es-eco-020-cv	en:organic,en:eu-organic,en:es-eco-020-cv	ES-ECO-020-CV	es-eco-020-cv			France	Biocoop	France	"Ingredtents : the vert • 57%, gingembre* 26%, extrait naturel de citron* 10%, écorces de citron' 5%, écorces de citron vert* 2%. *issus de l'agriculture biologique (100%). Conserver dans un endroit sec et frais."								0		0			0					1	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:green-teas	https://static.openfoodfacts.org/images/products/348/398/100/1629/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/nutrition_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/348/398/100/1629/nutrition_fr.17.200.jpg		0	0		0	0																																			0	0										0				0	0																																																				
